ticker,company,price,marketCap,exchange,quoteType
PBCRF,PT Bank Central Asia Tbk,0.333,40906305536.0,PNK,EQUITY
DLICY,"Daiichi Life Group, Inc.",22.68,40848855040.0,PNK,EQUITY
PPRUF,Kering SA,332.0,40709292032.0,PNK,EQUITY
PINXY,The People's Insurance Company (Group) of China Limited,13.4,40702578688.0,PNK,EQUITY
BMWKY,Bayerische Motoren Werke Aktiengesellschaft,22.54,40516194304.0,PNK,EQUITY
FJTSY,Fujitsu Limited,23.36,40436789248.0,PNK,EQUITY
DISPF,Disco Corporation,371.146,40257363968.0,PNK,EQUITY
TGOPY,3i Group plc,10.07,40230670336.0,PNK,EQUITY
SWRAF,Swire Pacific Limited,11.05,40088522752.0,PNK,EQUITY
ASAZF,ASSA ABLOY AB (publ),36.07,40065699840.0,PNK,EQUITY
ABMRF,ABN AMRO Bank N.V.,49.0,39931850752.0,PNK,EQUITY
AVIFY,Advanced Info Service Public Company Limited,11.85,39912517632.0,PNK,EQUITY
OTSKY,"Otsuka Holdings Co., Ltd.",37.88,39803805696.0,PNK,EQUITY
FJTSF,Fujitsu Limited,22.94,39709757440.0,PNK,EQUITY
ADYEY,Adyen N.V.,12.55,39616180224.0,PNK,EQUITY
SSEZY,SSE plc,32.82,39590727680.0,PNK,EQUITY
ADYYF,Adyen N.V.,1249.0,39426777088.0,PNK,EQUITY
SSEZF,SSE plc,32.67,39409782784.0,PNK,EQUITY
LGRVF,Legrand SA,150.26,39386968064.0,PNK,EQUITY
FINMF,Leonardo S.p.a.,68.1,39285927936.0,PNK,EQUITY
PSZKY,Powszechna Kasa Oszczednosci Bank Polski Spólka Akcyjna,31.26,39075000320.0,PNK,EQUITY
SKFOF,Sika AG,240.0,39046873088.0,PNK,EQUITY
RNECY,Renesas Electronics Corporation,10.63,38852423680.0,PNK,EQUITY
IBIDF,"Ibiden Co.,Ltd.",138.2,38847418368.0,PNK,EQUITY
AAVMY,ABN AMRO Bank N.V.,47.5,38709448704.0,PNK,EQUITY
RNECF,Renesas Electronics Corporation,21.08,38523473920.0,PNK,EQUITY
TGOPF,3i Group plc,38.38,38332997632.0,PNK,EQUITY
OTPBF,OTP Bank Nyrt.,151.25,38303703040.0,PNK,EQUITY
GVDNY,Givaudan SA,82.98,38300737536.0,PNK,EQUITY
NHOLF,"Sompo Holdings, Inc.",43.0,38217089024.0,PNK,EQUITY
OTSKF,"Otsuka Holdings Co., Ltd.",72.63,38159323136.0,PNK,EQUITY
SXYAY,Sika AG,23.7,38024101888.0,PNK,EQUITY
SMPNY,"Sompo Holdings, Inc.",21.33,37914906624.0,PNK,EQUITY
TTRAF,Telstra Group Limited,3.4,37873065984.0,PNK,EQUITY
TYIDY,Toyota Industries Corporation,126.0,37859045376.0,PNK,EQUITY
HOCFF,HOCHTIEF Aktiengesellschaft,499.99,37622218752.0,PNK,EQUITY
TLGPY,Telstra Group Limited,16.88,37605720064.0,PNK,EQUITY
BLMIF,Bank Leumi le-Israel B.M.,25.39,37347246080.0,PNK,EQUITY
BPXXY,BPER Banca SpA,35.71,37242912768.0,PNK,EQUITY
FINMY,Leonardo S.p.a.,31.74,36620713984.0,PNK,EQUITY
GVDBF,Givaudan SA,3962.9,36582785024.0,PNK,EQUITY
IBIDY,"Ibiden Co.,Ltd.",32.5,36542435328.0,PNK,EQUITY
SAABF,Saab AB (publ),67.42,36315746304.0,PNK,EQUITY
TTDKY,TDK Corporation,19.12,36292706304.0,PNK,EQUITY
DKILY,"Daikin Industries,Ltd.",13.03,36267196416.0,PNK,EQUITY
HENOY,Henkel AG & Co. KGaA,22.39,36258447360.0,PNK,EQUITY
SAABY,Saab AB (publ),33.63,36229566464.0,PNK,EQUITY
NPSNY,Naspers Limited,9.65,36096897024.0,PNK,EQUITY
TTDKF,TDK Corporation,19.0,36064927744.0,PNK,EQUITY
DLMAF,Dollarama Inc.,133.0,36013625344.0,PNK,EQUITY
WEICF,"Weichai Power Co., Ltd.",4.16,35943313408.0,PNK,EQUITY
BAMXF,Bayerische Motoren Werke Aktiengesellschaft,60.0,35914530816.0,PNK,EQUITY
DKILF,"Daikin Industries,Ltd.",129.0,35905359872.0,PNK,EQUITY
VODPF,Vodafone Group Public Limited Company,1.55,35820539904.0,PNK,EQUITY
HVRRY,Hannover Rück SE,49.44,35773214720.0,PNK,EQUITY
PSZKF,Powszechna Kasa Oszczednosci Bank Polski Spólka Akcyjna,28.45,35562500096.0,PNK,EQUITY
FANUF,Fanuc Corporation,38.1,35553308672.0,PNK,EQUITY
NIPNF,NEC Corporation,26.77,35506229248.0,PNK,EQUITY
RSMDF,ResMed Inc.,24.525,35377876992.0,PNK,EQUITY
FANUY,Fanuc Corporation,18.94,35348013056.0,PNK,EQUITY
PPRUY,Kering SA,28.82,35338608640.0,PNK,EQUITY
DLMAY,Dollarama Inc.,13.0375,35302830080.0,PNK,EQUITY
HVRRF,Hannover Rück SE,291.63,35169742848.0,PNK,EQUITY
GUOSF,"Guotai Haitong Securities Co., Ltd.",2.0,35162116096.0,PNK,EQUITY
SHLAF,Schindler Holding AG,319.0,34835046400.0,PNK,EQUITY
RSNHF,"Resona Holdings, Inc.",15.5,34702516224.0,PNK,EQUITY
DASTY,Dassault Systèmes SE,26.35,34624266240.0,PNK,EQUITY
SHLRF,Schindler Holding AG,310.0,34619039744.0,PNK,EQUITY
IFCZF,Intact Financial Corporation,195.83,34534465536.0,PNK,EQUITY
HENOF,Henkel AG & Co. KGaA,85.0,34412326912.0,PNK,EQUITY
CKHGY,Capitec Limited,148.49,34397057024.0,PNK,EQUITY
EPOAY,Epiroc AB (publ),28.35,34301784064.0,PNK,EQUITY
SHNDY,Schindler Holding AG,16.04,34251194368.0,PNK,EQUITY
FRFHF,Fairfax Financial Holdings Limited,1646.0,34185977856.0,PNK,EQUITY
ICTEY,"International Container Terminal Services, Inc.",84.65,34185779200.0,PNK,EQUITY
CKHUF,CK Hutchison Holdings Limited,8.89,34049095680.0,PNK,EQUITY
RSHGY,"Resona Holdings, Inc.",30.37,33997273088.0,PNK,EQUITY
CICOY,"COSCO SHIPPING Holdings Co., Ltd.",11.16,33995515904.0,PNK,EQUITY
CKHUY,CK Hutchison Holdings Limited,8.87,33972494336.0,PNK,EQUITY
AJINF,"Ajinomoto Co., Inc.",35.56,33900627968.0,PNK,EQUITY
BKHYY,Bank Hapoalim B.M.,129.61,33883908096.0,PNK,EQUITY
PUTRY,PTT Public Company Limited,5.97,33819256832.0,PNK,EQUITY
DASTF,Dassault Systèmes SE,25.6,33638754304.0,PNK,EQUITY
BPERF,BPER Banca SpA,16.1,33582243840.0,PNK,EQUITY
FANDY,FirstRand Limited,59.9,33495015424.0,PNK,EQUITY
BRDCF,Bridgestone Corporation,27.0,33461620736.0,PNK,EQUITY
HDLMY,Heidelberg Materials AG,37.85,33270509568.0,PNK,EQUITY
HENKY,Henkel AG & Co. KGaA,20.54,33262553088.0,PNK,EQUITY
MLYNF,Malayan Banking Berhad,2.74,33141886976.0,PNK,EQUITY
TCKRF,Teck Resources Limited,67.32,33027192832.0,PNK,EQUITY
AJNMY,"Ajinomoto Co., Inc.",34.63,33014024192.0,PNK,EQUITY
NVZMF,Novozymes A/S,70.8,33010264064.0,PNK,EQUITY
MLYBY,Malayan Banking Berhad,5.45,32960452608.0,PNK,EQUITY
BKHPF,Bank Hapoalim B.M.,25.19,32927076352.0,PNK,EQUITY
CKHGF,Capitec Limited,283.83,32873986048.0,PNK,EQUITY
SGBLY,Standard Bank Group Limited,20.28,32839567360.0,PNK,EQUITY
CICOF,"COSCO SHIPPING Holdings Co., Ltd.",2.15,32825757696.0,PNK,EQUITY
HLBZF,Heidelberg Materials AG,186.2,32734314496.0,PNK,EQUITY
KHNGY,Kuehne + Nagel International AG,55.12,32730275840.0,PNK,EQUITY
SZLMY,Swiss Life Holding AG,57.17,32700155904.0,PNK,EQUITY
NVZMY,Novozymes A/S,70.03,32651253760.0,PNK,EQUITY
ACSAF,"ACS, Actividades de Construcción y Servicios, S.A.",124.0,32572628992.0,PNK,EQUITY
ITCTY,ITC Limited,2.6,32577431552.0,PNK,EQUITY
FANDF,FirstRand Limited,5.8225,32558387200.0,PNK,EQUITY
OTPGF,OTP Bank Nyrt.,64.28,32557512704.0,PNK,EQUITY
DSNKY,"Daiichi Sankyo Company, Limited",17.89,32553594880.0,PNK,EQUITY
VWSYF,Vestas Wind Systems A/S,33.12,32474746880.0,PNK,EQUITY
DCNSF,"Daiichi Life Group, Inc.",9.0,32419725312.0,PNK,EQUITY
ICTEF,"International Container Terminal Services, Inc.",16.0125,32333125632.0,PNK,EQUITY
GASNY,"Naturgy Energy Group, S.A.",6.92,32287713280.0,PNK,EQUITY
BEIGF,BeOne Medicines AG,21.946,32273526784.0,PNK,EQUITY
JPHLF,"Japan Post Holdings Co., Ltd.",11.498,32267034624.0,PNK,EQUITY
VWDRY,Vestas Wind Systems A/S,10.95,32242249728.0,PNK,EQUITY
OLCLF,"Oriental Land Co., Ltd.",19.65,32220430336.0,PNK,EQUITY
FNLPF,Fresnillo plc,43.7,32202250240.0,PNK,EQUITY
ERIXF,Telefonaktiebolaget LM Ericsson (publ),9.84,32183523328.0,PNK,EQUITY
PUKPF,Prudential plc,12.95,32117385216.0,PNK,EQUITY
GASNF,"Naturgy Energy Group, S.A.",33.44,32113659904.0,PNK,EQUITY
FSNUF,Fresenius SE & Co. KGaA,57.0,32104523776.0,PNK,EQUITY
KHNGF,Kuehne + Nagel International AG,270.0,32065218560.0,PNK,EQUITY
EPIAF,Epiroc AB (publ),26.5,32063395840.0,PNK,EQUITY
BRDCY,Bridgestone Corporation,12.93,32048797696.0,PNK,EQUITY
SWSDF,Swiss Life Holding AG,1141.71,31905652736.0,PNK,EQUITY
ACSAY,"ACS, Actividades de Construcción y Servicios, S.A.",24.21,31797714944.0,PNK,EQUITY
UMGNF,Universal Music Group N.V.,17.29,31788132352.0,PNK,EQUITY
KNYJY,KONE Oyj,30.62,31739691008.0,PNK,EQUITY
DSKYF,"Daiichi Sankyo Company, Limited",17.4,31661965312.0,PNK,EQUITY
UNVGY,Universal Music Group N.V.,8.57,31512350720.0,PNK,EQUITY
CHHQY,China Hongqiao Group Limited,32.0,31422072832.0,PNK,EQUITY
TRAUF,Transurban Group,10.05,31357847552.0,PNK,EQUITY
KYOCF,Kyocera Corporation,24.15,31082412032.0,PNK,EQUITY
OLCLY,"Oriental Land Co., Ltd.",18.95,31072630784.0,PNK,EQUITY
TNXXF,Talanx AG,116.87,30862127104.0,PNK,EQUITY
DNZOF,DENSO Corporation,12.3,30837829632.0,PNK,EQUITY
HNNMY,H & M Hennes & Mauritz AB (publ),3.86,30809997312.0,PNK,EQUITY
BNCZF,Banco BPM S.p.A.,20.44,30779387904.0,PNK,EQUITY
BAIDF,"Baidu, Inc.",11.3,30662463488.0,PNK,EQUITY
STMZF,Scottish Mortgage Investment Trust PLC,20.0,,PNK,EQUITY
RLLCF,Rolls-Royce Holdings plc,0.0014,,PNK,EQUITY
AVIVF,Advanced Info Service Public Company Limited,10.2,30336940032.0,PNK,EQUITY
PITAF,Poste Italiane S.p.A.,23.45,30302525440.0,PNK,EQUITY
SVNLY,Svenska Handelsbanken AB (publ),7.63,30240573440.0,PNK,EQUITY
SAXPY,Sampo Oyj,22.9,30151729152.0,PNK,EQUITY
KNYJF,KONE Oyj,58.1,30112278528.0,PNK,EQUITY
DNZOY,DENSO Corporation,12.01,30110758912.0,PNK,EQUITY
FSNUY,Fresenius SE & Co. KGaA,13.36,30099398656.0,PNK,EQUITY
PINXF,The People's Insurance Company (Group) of China Limited,0.68,30072313856.0,PNK,EQUITY
NSKFF,Kongsberg Gruppen ASA,34.01,29915508736.0,PNK,EQUITY
HELKF,Henkel AG & Co. KGaA,73.84,29894189056.0,PNK,EQUITY
KBGGY,Kongsberg Gruppen ASA,16.86,29660424192.0,PNK,EQUITY
HMRZF,H & M Hennes & Mauritz AB (publ),18.56,29628682240.0,PNK,EQUITY
MITEF,"Mitsubishi Estate Co., Ltd.",24.45,29356826624.0,PNK,EQUITY
FQVLF,First Quantum Minerals Ltd.,35.18,29347373056.0,PNK,EQUITY
VEOEY,Veolia Environnement SA,19.94,29202001920.0,PNK,EQUITY
CRBJY,China Resources Land Limited,40.7336,29046884352.0,PNK,EQUITY
KYOAY,Kyocera Corporation,22.56,29035991040.0,PNK,EQUITY
SVNDY,"Seven & i Holdings Co., Ltd.",12.72,28836986880.0,PNK,EQUITY
SMECF,SMC Corporation,460.0,28823779328.0,PNK,EQUITY
NRSCF,"Nomura Holdings, Inc.",9.85,28787542016.0,PNK,EQUITY
VEOEF,Veolia Environnement SA,39.2,28704073728.0,PNK,EQUITY
SVNLF,Svenska Handelsbanken AB (publ),14.05,28680437760.0,PNK,EQUITY
TRPCF,Trip.com Group Limited,45.5,28651587584.0,PNK,EQUITY
BNNCY,Banco BPM S.p.A.,76.0,28610977792.0,PNK,EQUITY
DNNGY,Ørsted A/S,7.21,28574857216.0,PNK,EQUITY
HPGLY,Hapag-Lloyd Aktiengesellschaft,81.0,28473165824.0,PNK,EQUITY
HLAGF,Hapag-Lloyd Aktiengesellschaft,161.932,28461215744.0,PNK,EQUITY
SAXPF,Sampo Oyj,10.8,28440059904.0,PNK,EQUITY
SMCAY,SMC Corporation,22.62,28347561984.0,PNK,EQUITY
NTOIY,Neste Oyj,18.42,28303534080.0,PNK,EQUITY
HXGBY,Hexagon AB (publ),10.61,28257376256.0,PNK,EQUITY
AMADY,"Amadeus IT Group, S.A.",67.01,28143308800.0,PNK,EQUITY
MITEY,"Mitsubishi Estate Co., Ltd.",23.33,28012054528.0,PNK,EQUITY
EPIPF,Epiroc AB (publ),23.1,27949602816.0,PNK,EQUITY
IPXHY,Inpex Corporation,24.01,27904903168.0,PNK,EQUITY
HXGBF,Hexagon AB (publ),10.45,27831252992.0,PNK,EQUITY
SVNDF,"Seven & i Holdings Co., Ltd.",12.25,27771469824.0,PNK,EQUITY
BTGOF,BT Group plc,2.8,27590139904.0,PNK,EQUITY
AMADF,"Amadeus IT Group, S.A.",65.5,27509127168.0,PNK,EQUITY
ALPMY,Astellas Pharma Inc.,15.15,27164157952.0,PNK,EQUITY
NTOIF,Neste Oyj,35.35,27158792192.0,PNK,EQUITY
AIBGY,AIB Group plc,25.91,27129065472.0,PNK,EQUITY
CRBJF,China Resources Land Limited,3.8,27097569280.0,PNK,EQUITY
WNGRF,George Weston Limited,72.32,27062396928.0,PNK,EQUITY
EPOBY,Epiroc AB (publ),22.35,27042146304.0,PNK,EQUITY
AIPUY,Airports of Thailand Public Company Limited,18.9,26999971840.0,PNK,EQUITY
RYLPF,Koninklijke Philips N.V.,27.58,26957449216.0,PNK,EQUITY
BKRKY,PT Bank Rakyat Indonesia (Persero) Tbk,8.95,26952910848.0,PNK,EQUITY
ARLUF,Aristocrat Leisure Limited,45.0,26866601984.0,PNK,EQUITY
SGGKF,Singapore Technologies Engineering Ltd,8.6,26826022912.0,PNK,EQUITY
MTSFF,"Mitsui Fudosan Co., Ltd.",9.96,26814152704.0,PNK,EQUITY
CHHQF,China Hongqiao Group Limited,2.73,26806958080.0,PNK,EQUITY
TNRSF,Tenaris S.A.,26.48,26735259648.0,PNK,EQUITY
ALPMF,Astellas Pharma Inc.,14.9,26715904000.0,PNK,EQUITY
MDIBY,Mediobanca Banca di Credito Finanziario S.p.A.,32.72,26579988480.0,PNK,EQUITY
ICAGY,International Consolidated Airlines Group S.A.,12.12,26546733056.0,PNK,EQUITY
SZKMF,Suzuki Motor Corporation,13.75,26527514624.0,PNK,EQUITY
HLVTY,Helvetia Baloise Holding AG,6.19,26495367168.0,PNK,EQUITY
CHLSY,Chocoladefabriken Lindt & Sprüngli AG,11.47,26462416896.0,PNK,EQUITY
SGGKY,Singapore Technologies Engineering Ltd,84.8,26451707904.0,PNK,EQUITY
IPXHF,Inpex Corporation,22.75,26440505344.0,PNK,EQUITY
WXXWY,WuXi Biologics (Cayman) Inc.,12.77,26218399744.0,PNK,EQUITY
EMSCY,EMS-CHEMIE HOLDING AG,28.0,26195709952.0,PNK,EQUITY
PMRTY,Pop Mart International Group Limited,19.8,26151829504.0,PNK,EQUITY
HHUSF,Hua Hong Grace Semiconductor Limited,13.473,26128056320.0,PNK,EQUITY
CTOWY,China Tower Corporation Limited,14.93,26099431424.0,PNK,EQUITY
DUAVF,Dassault Aviation société anonyme,337.233,25982928896.0,PNK,EQUITY
GELYF,Geely Automobile Holdings Limited,2.4,25884309504.0,PNK,EQUITY
MTRJF,MTR Corporation Limited,4.15,25788848128.0,PNK,EQUITY
HSHCY,"Haier Smart Home Co., Ltd.",11.0,25788479488.0,PNK,EQUITY
HELNF,Helvetia Baloise Holding AG,254.06,25787215872.0,PNK,EQUITY
GELHY,Geely Automobile Holdings Limited,47.77,25760280576.0,PNK,EQUITY
SZKMY,Suzuki Motor Corporation,53.39,25750982656.0,PNK,EQUITY
CLPHY,CLP Holdings Limited,10.15,25643472896.0,PNK,EQUITY
ICHGF,InterContinental Hotels Group PLC,173.5,25577203712.0,PNK,EQUITY
ANPDY,ANTA Sports Products Limited,230.79,25576142848.0,PNK,EQUITY
MTSFY,"Mitsui Fudosan Co., Ltd.",28.48,25557800960.0,PNK,EQUITY
ORLNY,Orlen S.A.,22.0,25540726784.0,PNK,EQUITY
SIGGF,Sigma Healthcare Limited,2.2125,25540442112.0,PNK,EQUITY
EJPRY,East Japan Railway Company,11.31,25539530752.0,PNK,EQUITY
WXIBF,WuXi Biologics (Cayman) Inc.,6.2,25458741248.0,PNK,EQUITY
NESRF,Northern Star Resources Limited,17.75,25290291200.0,PNK,EQUITY
ANPDF,ANTA Sports Products Limited,9.1,25211547648.0,PNK,EQUITY
RSTRF,Restaurant Brands International Limited Partnership,75.0,25170288640.0,PNK,EQUITY
ALFVY,Alfa Laval AB (publ),60.64,25064105984.0,PNK,EQUITY
BABWF,International Consolidated Airlines Group S.A.,5.7,24969697280.0,PNK,EQUITY
HNSPF,Hansoh Pharmaceutical Group Company Limited,4.11,24918747136.0,PNK,EQUITY
HRSHF,"Haier Smart Home Co., Ltd.",2.65,24850718720.0,PNK,EQUITY
HRNNF,Hydro One Limited,41.01,24609941504.0,PNK,EQUITY
MTNOF,MTN Group Limited,13.4,24562900992.0,PNK,EQUITY
AGPPF,Valterra Platinum Limited,93.0,24549046272.0,PNK,EQUITY
CAJFF,Canon Inc.,29.0,24474640384.0,PNK,EQUITY
CAJPY,Canon Inc.,28.98,24457762816.0,PNK,EQUITY
CCHBF,Coca-Cola HBC AG,67.0,24419125248.0,PNK,EQUITY
AIBRF,AIB Group plc,11.6,24291559424.0,PNK,EQUITY
FUJIY,FUJIFILM Holdings Corporation,10.15,24278542336.0,PNK,EQUITY
CEBCF,China Everbright Bank Company Limited,0.41,24225075200.0,PNK,EQUITY
ALFVF,Alfa Laval AB (publ),58.6,24220919808.0,PNK,EQUITY
AONNY,"Aeon Co., Ltd.",8.74,24180299776.0,PNK,EQUITY
COCSF,"Coca-Cola FEMSA, S.A.B. de C.V.",11.5,24159571968.0,PNK,EQUITY
BKRKF,PT Bank Rakyat Indonesia (Persero) Tbk,0.16,24091987968.0,PNK,EQUITY
TRUMY,Terumo Corporation,16.29,24029403136.0,PNK,EQUITY
NNGPF,NN Group N.V.,92.38,24022345728.0,PNK,EQUITY
TNABF,Tenaga Nasional Berhad,3.87,23994144768.0,PNK,EQUITY
TELFY,"Telefónica, S.A.",4.25,23920080896.0,PNK,EQUITY
FUJIF,FUJIFILM Holdings Corporation,20.0,23919747072.0,PNK,EQUITY
AXICY,AXIA Energia SA,10.5,23907766272.0,PNK,EQUITY
LUNMF,Lundin Mining Corporation,28.04,23870386176.0,PNK,EQUITY
QBIEY,QBE Insurance Group Limited,15.95,23829690368.0,PNK,EQUITY
PGPHF,Partners Group Holding AG,895.0,23816263680.0,PNK,EQUITY
RAIFY,Raiffeisen Bank International AG,18.13,23811041280.0,PNK,EQUITY
OEZVY,VERBUND AG,13.65,23711119360.0,PNK,EQUITY
AXIAY,AXIA Energia SA,10.4,23680071680.0,PNK,EQUITY
IVBIY,"Innovent Biologics, Inc.",54.29,23628648448.0,PNK,EQUITY
IDDTF,AB Industrivärden (publ),54.65,23603286016.0,PNK,EQUITY
CJPRY,Central Japan Railway Company,12.43,23601590272.0,PNK,EQUITY
GBERY,Geberit AG,72.69,23521320960.0,PNK,EQUITY
SNMRF,Snam S.p.A.,6.88,23487336448.0,PNK,EQUITY
NNGRY,NN Group N.V.,45.07,23439859712.0,PNK,EQUITY
MTCPY,MTR Corporation Limited,11.3,23406745600.0,PNK,EQUITY
NXGPF,NEXT plc,205.01,23402311680.0,PNK,EQUITY
MDIBF,Mediobanca Banca di Credito Finanziario S.p.A.,28.964,23360458752.0,PNK,EQUITY
YAHOY,LY Corporation,6.78,23340220416.0,PNK,EQUITY
NXGPY,NEXT plc,102.04,23296149504.0,PNK,EQUITY
KUASF,Kuaishou Technology,5.4008,23286063104.0,PNK,EQUITY
AONNF,"Aeon Co., Ltd.",8.39,23211982848.0,PNK,EQUITY
TEZNY,Terna S.p.A.,34.62,23181471744.0,PNK,EQUITY
IVBXF,"Innovent Biologics, Inc.",13.3,23154247680.0,PNK,EQUITY
SGSOF,SGS SA,117.0,23119165440.0,PNK,EQUITY
EVMNY,Evolution Mining Limited,112.965,23065456640.0,PNK,EQUITY
SGSOY,SGS SA,11.64,23000604672.0,PNK,EQUITY
QBEIF,QBE Insurance Group Limited,15.38,22978097152.0,PNK,EQUITY
ANGPY,Valterra Platinum Limited,14.47,22926893056.0,PNK,EQUITY
SNMRY,Snam S.p.A.,13.65,22903275520.0,PNK,EQUITY
VTAGY,Vantage Towers AG,21.42,22896203776.0,PNK,EQUITY
CCHGY,Coca-Cola HBC AG,62.77,22877440000.0,PNK,EQUITY
UFGSY,Unipol Assicurazioni S.p.A.,15.93,22850183168.0,PNK,EQUITY
VACNY,VAT Group AG,76.25,22849779712.0,PNK,EQUITY
UNPRF,Uniper SE,54.795,22820765696.0,PNK,EQUITY
RAIFF,Raiffeisen Bank International AG,69.5,22819463168.0,PNK,EQUITY
EDPFY,"EDP, S.A.",54.73,22672443392.0,PNK,EQUITY
TRATF,Traton SE,43.5561,22669258752.0,PNK,EQUITY
NCBDY,BANDAI NAMCO Holdings Inc.,17.665,22659461120.0,PNK,EQUITY
BMBLF,Brambles Limited,16.95,22631774208.0,PNK,EQUITY
CLEGF,Coles Group Limited,16.85,22631235584.0,PNK,EQUITY
BDRAF,Bombardier Inc.,229.0,22591545344.0,PNK,EQUITY
TNABY,Tenaga Nasional Berhad,15.49,22573352960.0,PNK,EQUITY
AIPUF,Airports of Thailand Public Company Limited,1.58,22571407360.0,PNK,EQUITY
LNDMY,Lundin Mining Corporation,26.5,22559385600.0,PNK,EQUITY
BDRBF,Bombardier Inc.,228.0,22492893184.0,PNK,EQUITY
CAHPF,Evolution Mining Limited,11.0,22460057600.0,PNK,EQUITY
CMAKY,"China Minsheng Banking Corp., Ltd.",4.28,22459672576.0,PNK,EQUITY
NPSCY,Nippon Steel Corporation,4.29,22420799488.0,PNK,EQUITY
MTUAY,MTU Aero Engines AG,208.08,22418796544.0,PNK,EQUITY
GBERF,Geberit AG,691.0,22359654400.0,PNK,EQUITY
TERRF,Terna S.p.A.,10.95,22349029376.0,PNK,EQUITY
PPERF,PT Bank Mandiri (Persero) Tbk,0.24,22313598976.0,PNK,EQUITY
TEFOF,"Telefónica, S.A.",3.96,22287886336.0,PNK,EQUITY
PPERY,PT Bank Mandiri (Persero) Tbk,9.56,22220627968.0,PNK,EQUITY
TRUMF,Terumo Corporation,15.06,22215028736.0,PNK,EQUITY
MTUAF,MTU Aero Engines AG,411.574,22171744256.0,PNK,EQUITY
TRATY,Traton SE,43.9,22134841344.0,PNK,EQUITY
NISTF,Nippon Steel Corporation,4.22,22054959104.0,PNK,EQUITY
VTWRF,Vantage Towers AG,40.06,21944883200.0,PNK,EQUITY
KLBAY,Klabin S.A.,7.15,21921740800.0,PNK,EQUITY
IPOAF,"Industrias Peñoles, S.A.B. de C.V.",55.0,21861165056.0,PNK,EQUITY
SRTOY,Sartorius Stedim Biotech S.A.,22.45,21839550464.0,PNK,EQUITY
LGGNF,Legal & General Group Plc,4.0,21774888960.0,PNK,EQUITY
LGGNY,Legal & General Group Plc,19.99,21764001792.0,PNK,EQUITY
SFHOY,"S.F. Holding Co., Ltd.",16.55,21785210880.0,PNK,EQUITY
MTNOY,MTN Group Limited,11.84,21703340032.0,PNK,EQUITY
CRCCY,CRRC Corporation Limited,15.03,21567197184.0,PNK,EQUITY
KGSPY,Kingspan Group plc,119.375,21483474944.0,PNK,EQUITY
AMDUF,Amundi S.A.,106.062,21361158144.0,PNK,EQUITY
CJPRF,Central Japan Railway Company,22.5,21361051648.0,PNK,EQUITY
JXHGF,"ENEOS Holdings, Inc.",8.02,21351174144.0,PNK,EQUITY
BNDSY,"Banco de Sabadell, S.A.",8.99,21300090880.0,PNK,EQUITY
JXHLY,"ENEOS Holdings, Inc.",16.02,21324552192.0,PNK,EQUITY
FOJCY,Fortum Oyj,4.75,21310029824.0,PNK,EQUITY
SAUHF,Straumann Holding AG,132.6,21263562752.0,PNK,EQUITY
SURDF,"Sumitomo Realty & Development Co., Ltd.",22.99,21233938432.0,PNK,EQUITY
ASCCF,ASICS Corporation,29.94,21224792064.0,PNK,EQUITY
IRLCF,Israel Corporation Ltd,275.0,21189044224.0,PNK,EQUITY
CGEMY,Capgemini SE,25.52,21181880320.0,PNK,EQUITY
BKRIY,Bank of Ireland Group plc,22.31,21038329856.0,PNK,EQUITY
CLLNY,"Cellnex Telecom, S.A.",15.86,21007085568.0,PNK,EQUITY
BKRIF,Bank of Ireland Group plc,22.29,21019471872.0,PNK,EQUITY
YAHOF,LY Corporation,3.05,20999313408.0,PNK,EQUITY
CHKGF,CK Asset Holdings Limited,6.0,20998670336.0,PNK,EQUITY
ELCPF,"EDP, S.A.",5.04,20834963456.0,PNK,EQUITY
CLNXF,"Cellnex Telecom, S.A.",31.395,20791848960.0,PNK,EQUITY
GNMSF,Genmab A/S,337.0,20712775680.0,PNK,EQUITY
BOUYY,Bouygues SA,10.72,20698150912.0,PNK,EQUITY
WRTBY,Wärtsilä Oyj Abp,7.01,20663597056.0,PNK,EQUITY
ASCCY,ASICS Corporation,29.12,20643485696.0,PNK,EQUITY
WRTBF,Wärtsilä Oyj Abp,35.0,20634118144.0,PNK,EQUITY
STOSF,Santos Limited,6.35,20623357952.0,PNK,EQUITY
CNGKY,CK Asset Holdings Limited,11.75,20561197056.0,PNK,EQUITY
GXYEF,Galaxy Entertainment Group Limited,4.69,20538640384.0,PNK,EQUITY
CKISY,CK Infrastructure Holdings Limited,40.61,20464279552.0,PNK,EQUITY
BDRFY,Beiersdorf Aktiengesellschaft,18.75,20444305408.0,PNK,EQUITY
KAOOY,Kao Corporation,7.53,20438687744.0,PNK,EQUITY
TCMEF,Tencent Music Entertainment Group,6.24,20433176576.0,PNK,EQUITY
SDMHF,Sartorius Stedim Biotech S.A.,210.0,20428978176.0,PNK,EQUITY
AMCCF,Amcor plc,44.18,20426432512.0,PNK,EQUITY
PDRDF,Pernod Ricard SA,81.0,20397342720.0,PNK,EQUITY
VNNVF,Vonovia SE,24.0,20362455040.0,PNK,EQUITY
BNDSF,"Banco de Sabadell, S.A.",4.29,20328675328.0,PNK,EQUITY
FIGIF,"Fuyao Glass Industry Group Co., Ltd.",7.74,20199415808.0,PNK,EQUITY
HLDVF,Henderson Land Development Company Limited,4.17,20188583936.0,PNK,EQUITY
MZTFF,Mizrahi Tefahot Bank Ltd.,77.0,20056248320.0,PNK,EQUITY
